vp_id,age,gender,block,trial,correct_key,reaction_time,target,key,size
03,46,m,1,1,True,0.867,human,a,8
03,46,m,1,2,True,1.4129,primate,l,8
03,46,m,1,3,True,1.5177,human,a,36
03,46,m,1,4,True,0.8892,human,a,16
03,46,m,1,5,True,1.7249,primate,l,16
03,46,m,1,6,True,2.8313,primate,l,16
03,46,m,1,7,False,2.452,human,l,36
03,46,m,1,8,True,1.8951,primate,l,8
03,46,m,1,9,True,1.6656,human,a,16
03,46,m,1,10,True,2.7069,primate,l,36
03,46,m,1,11,True,0.7258,human,a,16
03,46,m,1,12,True,1.4163,human,a,36
03,46,m,1,13,True,2.2222,primate,l,16
03,46,m,1,14,True,1.6403,primate,l,8
03,46,m,1,15,True,2.286,primate,l,36
03,46,m,1,16,True,3.0542,primate,l,36
03,46,m,1,17,True,2.5386,primate,l,36
03,46,m,1,18,True,4.4615,primate,l,36
03,46,m,1,19,True,2.3091,primate,l,16
03,46,m,1,20,True,3.9657,primate,l,36
03,46,m,1,21,True,0.775,human,a,8
03,46,m,1,22,True,3.1096,primate,l,36
03,46,m,1,23,True,3.5244,primate,l,36
03,46,m,1,24,True,3.162,primate,l,16
03,46,m,1,25,True,1.0947,human,a,16
03,46,m,1,26,True,0.8418,human,a,16
03,46,m,1,27,True,0.6595,human,a,8
03,46,m,1,28,True,0.5781,human,a,8
03,46,m,1,29,True,2.249,primate,l,16
03,46,m,1,30,True,0.7385,human,a,8
03,46,m,1,31,True,0.5629,human,a,8
03,46,m,1,32,True,0.5807,human,a,8
03,46,m,1,33,True,1.4824,human,a,8
03,46,m,1,34,True,2.877,primate,l,16
03,46,m,1,35,True,0.8907,human,a,8
03,46,m,1,36,True,0.9255,human,a,36
03,46,m,1,37,True,0.6997,human,a,16
03,46,m,1,38,True,2.6534,primate,l,16
03,46,m,1,39,True,1.0271,human,a,36
03,46,m,1,40,True,1.5427,human,a,36
03,46,m,1,41,True,0.876,human,a,8
03,46,m,1,42,True,3.6391,primate,l,36
03,46,m,1,43,True,2.8599,primate,l,16
03,46,m,1,44,True,0.9685,human,a,36
03,46,m,1,45,True,2.8164,primate,l,16
03,46,m,2,1,True,0.9275,human,a,8
03,46,m,2,2,True,2.6373,primate,l,16
03,46,m,2,3,True,0.6873,human,a,16
03,46,m,2,4,True,1.2464,human,a,36
03,46,m,2,5,True,0.6836,human,a,36
03,46,m,2,6,True,3.4147,primate,l,36
03,46,m,2,7,True,1.2385,primate,l,8
03,46,m,2,8,True,2.3916,primate,l,36
03,46,m,2,9,True,3.0355,primate,l,36
03,46,m,2,10,True,2.1543,primate,l,16
03,46,m,2,11,True,1.4999,primate,l,8
03,46,m,2,12,True,1.3408,primate,l,8
03,46,m,2,13,True,0.6386,human,a,8
03,46,m,2,14,True,0.5682,human,a,16
03,46,m,2,15,True,2.6901,primate,l,36
03,46,m,2,16,True,0.7833,human,a,36
03,46,m,2,17,True,1.7942,primate,l,16
03,46,m,2,18,True,1.4676,primate,l,8
03,46,m,2,19,True,3.7744,primate,l,36
03,46,m,2,20,True,0.793,human,a,8
03,46,m,2,21,True,0.5988,human,a,8
03,46,m,2,22,True,0.8978,human,a,8
03,46,m,2,23,True,0.692,human,a,16
03,46,m,2,24,True,3.666,primate,l,36
03,46,m,2,25,True,0.7708,human,a,36
03,46,m,2,26,True,0.541,human,a,16
03,46,m,2,27,True,0.5757,human,a,16
03,46,m,2,28,True,2.2287,primate,l,36
03,46,m,2,29,True,2.0576,primate,l,36
03,46,m,2,30,True,2.2692,primate,l,36
03,46,m,2,31,True,0.9186,human,a,8
03,46,m,2,32,True,0.6782,human,a,16
03,46,m,2,33,True,1.0379,human,a,16
03,46,m,2,34,True,0.8314,human,a,8
03,46,m,2,35,True,2.8697,primate,l,36
03,46,m,2,36,True,1.1719,primate,l,8
03,46,m,2,37,True,0.7821,human,a,36
03,46,m,2,38,True,1.0312,primate,l,8
03,46,m,2,39,True,1.9511,human,a,16
03,46,m,2,40,True,2.4459,primate,l,36
03,46,m,2,41,True,2.7375,primate,l,16
03,46,m,2,42,True,0.7831,human,a,16
03,46,m,2,43,True,2.1802,primate,l,16
03,46,m,2,44,True,0.7158,human,a,36
03,46,m,2,45,True,1.19,primate,l,8
03,46,m,3,1,True,2.0716,primate,l,16
03,46,m,3,2,True,0.7778,human,a,16
03,46,m,3,3,True,1.0141,primate,l,8
03,46,m,3,4,True,0.7511,human,a,8
03,46,m,3,5,True,2.8429,primate,l,16
03,46,m,3,6,True,1.0,human,a,8
03,46,m,3,7,True,3.5372,primate,l,36
03,46,m,3,8,True,1.4118,primate,l,8
03,46,m,3,9,True,0.6704,human,a,8
03,46,m,3,10,True,4.0157,primate,l,36
03,46,m,3,11,True,0.8829,human,a,36
03,46,m,3,12,True,0.4829,human,a,8
03,46,m,3,13,True,2.4972,primate,l,16
03,46,m,3,14,True,3.5181,primate,l,36
03,46,m,3,15,True,0.7613,human,a,8
03,46,m,3,16,True,0.5753,human,a,8
03,46,m,3,17,True,0.6924,human,a,16
03,46,m,3,18,True,0.4805,human,a,8
03,46,m,3,19,True,0.5659,human,a,8
03,46,m,3,20,True,4.2094,primate,l,36
03,46,m,3,21,True,0.865,human,a,16
03,46,m,3,22,True,2.0128,primate,l,16
03,46,m,3,23,True,0.801,human,a,36
03,46,m,3,24,True,1.5932,primate,l,8
03,46,m,3,25,True,4.1947,primate,l,36
03,46,m,3,26,True,1.8076,primate,l,16
03,46,m,3,27,True,0.8592,human,a,8
03,46,m,3,28,True,0.5357,human,a,8
03,46,m,3,29,True,1.0357,primate,l,8
03,46,m,3,30,True,0.7847,human,a,8
03,46,m,3,31,True,0.6481,human,a,36
03,46,m,3,32,True,0.7605,human,a,36
03,46,m,3,33,True,0.4619,human,a,8
03,46,m,3,34,True,0.5335,human,a,16
03,46,m,3,35,True,1.0644,human,a,36
03,46,m,3,36,True,2.9404,primate,l,36
03,46,m,3,37,True,1.4411,human,a,16
03,46,m,3,38,True,0.5055,human,a,36
03,46,m,3,39,True,1.1209,primate,l,8
03,46,m,3,40,True,1.0407,primate,l,8
03,46,m,3,41,True,0.9914,human,a,36
03,46,m,3,42,True,0.6483,human,a,36
03,46,m,3,43,True,1.0705,primate,l,8
03,46,m,3,44,True,0.7215,human,a,36
03,46,m,3,45,True,1.1434,primate,l,8
03,46,m,4,1,True,0.7723,human,a,16
03,46,m,4,2,True,0.9459,human,a,36
03,46,m,4,3,True,1.8035,primate,l,16
03,46,m,4,4,True,1.5171,human,a,36
03,46,m,4,5,True,0.6614,human,a,8
03,46,m,4,6,True,0.739,human,a,8
03,46,m,4,7,True,1.9144,primate,l,16
03,46,m,4,8,True,0.5779,human,a,16
03,46,m,4,9,True,2.801,primate,l,36
03,46,m,4,10,True,1.665,primate,l,16
03,46,m,4,11,True,1.132,primate,l,8
03,46,m,4,12,True,1.4055,primate,l,8
03,46,m,4,13,True,3.6212,primate,l,36
03,46,m,4,14,True,1.3889,human,a,36
03,46,m,4,15,True,0.664,human,a,16
03,46,m,4,16,True,1.2585,primate,l,8
03,46,m,4,17,True,4.4658,primate,l,36
03,46,m,4,18,True,1.5229,primate,l,8
03,46,m,4,19,True,1.0247,human,a,8
03,46,m,4,20,True,1.3714,primate,l,8
03,46,m,4,21,True,4.3767,primate,l,36
03,46,m,4,22,True,4.595,primate,l,36
03,46,m,4,23,True,0.6895,human,a,8
03,46,m,4,24,True,1.2122,human,a,36
03,46,m,4,25,True,0.6091,human,a,16
03,46,m,4,26,True,4.4852,primate,l,36
03,46,m,4,27,True,0.6423,human,a,16
03,46,m,4,28,True,2.2421,primate,l,16
03,46,m,4,29,True,0.6342,human,a,8
03,46,m,4,30,True,1.1053,primate,l,8
03,46,m,4,31,True,3.4193,primate,l,36
03,46,m,4,32,True,1.6793,human,a,16
03,46,m,4,33,True,3.3068,primate,l,36
03,46,m,4,34,True,0.8309,human,a,16
03,46,m,4,35,True,0.9687,human,a,16
03,46,m,4,36,True,0.756,human,a,8
03,46,m,4,37,True,0.9079,human,a,36
03,46,m,4,38,True,2.769,primate,l,36
03,46,m,4,39,True,1.4308,human,a,8
03,46,m,4,40,True,0.651,human,a,8
03,46,m,4,41,True,2.1866,primate,l,16
03,46,m,4,42,True,3.3937,primate,l,36
03,46,m,4,43,True,2.0901,primate,l,16
03,46,m,4,44,True,3.6142,primate,l,36
03,46,m,4,45,True,3.5104,primate,l,36
03,46,m,5,1,True,1.3047,human,a,8
03,46,m,5,2,True,0.6881,human,a,16
03,46,m,5,3,True,0.6332,human,a,8
03,46,m,5,4,True,0.5476,human,a,16
03,46,m,5,5,True,3.3249,primate,l,36
03,46,m,5,6,True,1.3031,primate,l,8
03,46,m,5,7,True,0.6744,human,a,16
03,46,m,5,8,True,3.0983,primate,l,36
03,46,m,5,9,True,0.8191,human,a,36
03,46,m,5,10,True,1.1916,primate,l,8
03,46,m,5,11,True,1.747,primate,l,16
03,46,m,5,12,True,2.2219,primate,l,8
03,46,m,5,13,True,2.209,primate,l,16
03,46,m,5,14,True,3.2624,primate,l,36
03,46,m,5,15,True,2.7459,primate,l,36
03,46,m,5,16,True,2.2142,primate,l,16
03,46,m,5,17,True,1.2339,primate,l,8
03,46,m,5,18,True,0.8279,human,a,16
03,46,m,5,19,True,0.6294,human,a,16
03,46,m,5,20,True,0.6083,human,a,16
03,46,m,5,21,True,2.7566,primate,l,16
03,46,m,5,22,True,2.2138,primate,l,36
03,46,m,5,23,True,1.1941,primate,l,8
03,46,m,5,24,True,1.0903,human,a,36
03,46,m,5,25,True,0.477,human,a,8
03,46,m,5,26,True,2.1395,primate,l,16
03,46,m,5,27,True,1.8505,primate,l,8
03,46,m,5,28,True,0.5991,human,a,8
03,46,m,5,29,True,2.4355,primate,l,36
03,46,m,5,30,True,2.0495,primate,l,36
03,46,m,5,31,True,0.5317,human,a,8
03,46,m,5,32,True,0.7139,human,a,36
03,46,m,5,33,True,0.6154,human,a,16
03,46,m,5,34,True,0.4589,human,a,8
03,46,m,5,35,True,1.3095,human,a,8
03,46,m,5,36,True,0.9544,primate,l,8
03,46,m,5,37,True,0.6214,human,a,36
03,46,m,5,38,False,1.011,human,l,8
03,46,m,5,39,True,3.0971,primate,l,16
03,46,m,5,40,True,1.27,primate,l,8
03,46,m,5,41,True,0.6826,human,a,8
03,46,m,5,42,True,2.2366,primate,l,16
03,46,m,5,43,True,0.6874,human,a,16
