vp_id,age,gender,block,trial,correct_key,reaction_time,target,key,size
04,57,m,1,1,True,0.5668,human,a,16
04,57,m,1,2,True,0.7841,human,a,36
04,57,m,1,3,True,0.6535,human,a,8
04,57,m,1,4,True,1.2722,primate,l,8
04,57,m,1,5,True,0.8842,human,a,8
04,57,m,1,6,True,2.7679,primate,l,16
04,57,m,1,7,True,3.1583,primate,l,16
04,57,m,1,8,True,0.966,human,a,16
04,57,m,1,9,True,2.2337,human,a,36
04,57,m,1,10,True,0.8068,human,a,8
04,57,m,1,11,True,2.0212,primate,l,16
04,57,m,1,12,True,0.7595,human,a,36
04,57,m,1,13,True,0.7224,human,a,16
04,57,m,1,14,True,0.7534,human,a,8
04,57,m,1,15,True,1.5679,human,a,16
04,57,m,1,16,True,3.0546,primate,l,16
04,57,m,1,17,True,3.8379,primate,l,16
04,57,m,1,18,True,5.0003,primate,l,36
04,57,m,1,19,True,7.017,primate,l,36
04,57,m,1,20,True,0.8492,human,a,8
04,57,m,1,21,True,2.3931,primate,l,8
04,57,m,1,22,True,5.0038,primate,l,36
04,57,m,1,23,True,1.0445,human,a,16
04,57,m,1,24,True,5.687,primate,l,36
04,57,m,1,25,True,0.8477,human,a,36
04,57,m,1,26,True,1.1172,primate,l,8
04,57,m,1,27,True,3.1708,primate,l,16
04,57,m,1,28,True,0.8683,human,a,16
04,57,m,1,29,True,3.8517,primate,l,16
04,57,m,1,30,True,1.5987,primate,l,8
04,57,m,1,31,True,1.0552,human,a,36
04,57,m,1,32,True,2.357,primate,l,16
04,57,m,1,33,True,3.5431,primate,l,16
04,57,m,1,34,True,4.6939,primate,l,36
04,57,m,1,35,True,1.5548,primate,l,8
04,57,m,1,36,True,1.5651,primate,l,8
04,57,m,1,37,True,0.8284,human,a,8
04,57,m,1,38,True,1.8526,human,a,16
04,57,m,1,39,True,1.2564,human,a,16
04,57,m,1,40,True,0.6531,human,a,16
04,57,m,1,41,True,2.6547,primate,l,16
04,57,m,1,42,True,5.5025,primate,l,36
04,57,m,1,43,True,1.59,primate,l,8
04,57,m,1,44,True,6.596,primate,l,36
04,57,m,1,45,True,0.9547,human,a,8
04,57,m,2,1,True,2.3737,primate,l,16
04,57,m,2,2,True,0.614,human,a,8
04,57,m,2,3,True,1.8128,primate,l,8
04,57,m,2,4,True,1.3032,human,a,36
04,57,m,2,5,True,2.1874,primate,l,16
04,57,m,2,6,True,2.454,human,a,36
04,57,m,2,7,True,0.8002,human,a,16
04,57,m,2,8,True,1.1493,human,a,16
04,57,m,2,9,True,1.2584,primate,l,8
