vp_id,age,gender,block,trial,correct_key,reaction_time,target,key,size
02,49,w,1,1,True,5.3996,primate,l,16
02,49,w,1,2,True,1.2514,human,a,8
02,49,w,1,3,True,1.4497,human,a,16
02,49,w,1,4,True,5.6058,primate,l,36
02,49,w,1,5,True,3.4698,primate,l,16
02,49,w,1,6,True,4.129,primate,l,16
02,49,w,1,7,True,5.2409,primate,l,36
02,49,w,1,8,True,5.6634,primate,l,36
02,49,w,1,9,True,4.1437,primate,l,16
02,49,w,1,10,True,1.7794,human,a,16
02,49,w,1,11,True,2.5749,primate,l,8
02,49,w,1,12,True,5.2927,primate,l,36
02,49,w,1,13,True,2.1909,human,a,36
02,49,w,1,14,True,3.0308,primate,l,8
02,49,w,1,15,True,2.621,primate,l,8
02,49,w,1,16,True,1.7789,human,a,36
02,49,w,1,17,True,5.2064,primate,l,36
02,49,w,1,18,True,0.981,human,a,8
02,49,w,1,19,True,6.1449,primate,l,36
02,49,w,1,20,True,2.3176,human,a,36
02,49,w,1,21,False,4.9932,human,l,36
02,49,w,1,22,True,1.4194,human,a,36
02,49,w,1,23,True,1.922,human,a,8
02,49,w,1,24,True,2.0669,human,a,8
02,49,w,1,25,True,1.3752,human,a,8
02,49,w,1,26,True,2.4427,primate,l,8
02,49,w,1,27,True,4.9421,primate,l,36
02,49,w,1,28,True,4.1896,primate,l,16
02,49,w,1,29,True,0.8866,human,a,8
02,49,w,1,30,True,1.0492,human,a,8
02,49,w,1,31,True,4.3893,primate,l,36
02,49,w,1,32,True,4.5857,primate,l,36
02,49,w,1,33,True,1.6062,human,a,8
02,49,w,1,34,True,4.6276,primate,l,36
02,49,w,1,35,True,2.969,primate,l,8
02,49,w,1,36,True,2.355,primate,l,8
02,49,w,1,37,True,2.0249,primate,l,8
02,49,w,1,38,True,2.9149,primate,l,16
02,49,w,1,39,True,2.1342,primate,l,8
02,49,w,1,40,True,3.057,primate,l,16
02,49,w,1,41,True,4.1657,primate,l,36
02,49,w,1,42,True,1.556,human,a,16
02,49,w,1,43,True,1.2132,human,a,36
02,49,w,1,44,True,0.9461,human,a,8
02,49,w,1,45,True,2.1922,primate,l,8
02,49,w,2,1,True,1.2449,human,a,8
02,49,w,2,2,True,3.6182,primate,l,36
02,49,w,2,3,True,1.1212,human,a,16
02,49,w,2,4,True,3.2983,primate,l,36
02,49,w,2,5,True,3.37,primate,l,16
02,49,w,2,6,True,1.894,human,a,36
02,49,w,2,7,True,1.1119,human,a,8
02,49,w,2,8,True,1.1895,human,a,8
02,49,w,2,9,True,4.7355,primate,l,36
02,49,w,2,10,True,2.3393,primate,l,8
02,49,w,2,11,True,1.0113,human,a,16
02,49,w,2,12,True,2.185,human,a,8
02,49,w,2,13,True,2.0983,human,a,36
02,49,w,2,14,True,3.141,primate,l,16
02,49,w,2,15,True,1.1154,human,a,16
