vp_id,age,gender,block,trial,correct_key,reaction_time,target,key,size
09,27,m,4,12,True,0.9698,human,a,36
09,27,m,4,13,True,0.8512,human,a,36
09,27,m,4,14,True,4.193,primate,l,36
09,27,m,4,15,True,0.9738,human,a,16
09,27,m,4,16,True,4.407,primate,l,36
09,27,m,4,17,True,0.7392,human,a,36
09,27,m,4,18,True,1.4608,primate,l,8
09,27,m,4,19,True,8.9504,primate,l,36
09,27,m,4,20,True,0.7322,human,a,16
09,27,m,4,21,True,0.8209,human,a,8
09,27,m,4,22,True,0.8172,human,a,16
09,27,m,4,23,True,0.5882,human,a,16
09,27,m,4,24,True,0.6489,human,a,8
09,27,m,4,25,True,5.2697,primate,l,16
09,27,m,4,26,True,2.1613,primate,l,8
09,27,m,4,27,True,7.1206,primate,l,36
09,27,m,4,28,True,1.4123,primate,l,8
09,27,m,4,29,True,0.7819,human,a,16
09,27,m,4,30,True,5.4626,primate,l,16
09,27,m,4,31,True,0.7262,human,a,16
09,27,m,4,32,True,1.2386,human,a,36
09,27,m,4,33,True,1.995,primate,l,16
09,27,m,4,34,True,0.7815,human,a,8
09,27,m,4,35,False,1.7011,primate,a,16
09,27,m,4,36,True,4.8981,human,a,36
09,27,m,4,37,True,2.652,primate,l,16
09,27,m,4,38,True,0.7639,human,a,36
09,27,m,4,39,True,1.2443,human,a,36
09,27,m,4,40,True,0.8297,human,a,36
09,27,m,4,41,True,0.8725,primate,l,8
09,27,m,4,42,True,0.7409,human,a,8
09,27,m,4,43,True,7.1619,primate,l,36
09,27,m,4,44,True,1.0121,human,a,16
09,27,m,4,45,True,8.8911,primate,l,36
09,27,m,5,1,True,16.654,primate,l,36
09,27,m,5,2,True,1.458,human,a,16
09,27,m,5,3,True,2.8739,primate,l,16
09,27,m,5,4,True,14.7067,primate,l,8
09,27,m,5,5,True,16.2761,primate,l,36
09,27,m,5,6,False,6.8069,primate,a,16
09,27,m,5,7,True,3.6424,primate,l,16
09,27,m,5,8,True,3.5616,primate,l,16
09,27,m,5,9,True,0.9782,human,a,36
09,27,m,5,10,True,0.6325,human,a,16
09,27,m,5,11,True,0.7246,human,a,8
09,27,m,5,12,True,0.8956,human,a,16
09,27,m,5,13,True,1.6064,primate,l,8
09,27,m,5,14,True,0.7877,human,a,36
09,27,m,5,15,True,4.7462,primate,l,8
09,27,m,5,16,True,6.2976,primate,l,36
09,27,m,5,17,True,2.1025,human,a,16
09,27,m,5,18,True,1.199,human,a,8
09,27,m,5,19,True,1.9532,primate,l,8
09,27,m,5,20,True,1.752,human,a,36
09,27,m,5,21,True,9.4472,primate,l,36
09,27,m,5,22,True,5.4754,primate,l,16
09,27,m,5,23,True,2.7965,primate,l,8
09,27,m,5,24,True,4.5872,primate,l,16
09,27,m,5,25,True,1.7893,primate,l,8
09,27,m,5,26,True,1.1927,primate,l,8
09,27,m,5,27,True,7.8644,primate,l,36
09,27,m,5,28,True,3.5454,primate,l,16
09,27,m,5,29,True,6.8403,primate,l,36
09,27,m,5,30,True,1.0439,human,a,36
09,27,m,5,31,True,0.7829,human,a,36
09,27,m,5,32,False,0.3877,primate,a,36
09,27,m,5,33,True,1.5683,primate,l,8
09,27,m,5,34,True,0.8859,human,a,8
09,27,m,5,35,True,0.7521,human,a,8
09,27,m,5,36,True,1.4878,human,a,16
09,27,m,5,37,True,1.5208,human,a,16
09,27,m,5,38,True,0.9882,human,a,16
09,27,m,5,39,True,2.931,primate,l,16
09,27,m,5,40,True,0.9885,human,a,8
09,27,m,5,41,True,0.8499,human,a,16
09,27,m,5,42,True,1.2656,primate,l,8
09,27,m,5,43,True,1.1041,human,a,8
09,27,m,5,44,True,1.0477,human,a,36
09,27,m,5,45,True,1.0514,human,a,36
09,27,m,6,1,True,3.0685,primate,l,36
09,27,m,6,2,True,4.5271,primate,l,36
09,27,m,6,3,True,6.128,primate,l,36
09,27,m,6,4,True,1.0807,human,a,36
09,27,m,6,5,True,3.2099,primate,l,8
09,27,m,6,6,True,11.5997,primate,l,36
09,27,m,6,7,True,12.1639,primate,l,36
09,27,m,6,8,True,1.0203,human,a,8
09,27,m,6,9,True,1.2125,human,a,8
09,27,m,6,10,True,0.9826,human,a,8
09,27,m,6,11,True,0.8166,human,a,8
09,27,m,6,12,True,1.1477,human,a,8
09,27,m,6,13,True,9.729,primate,l,8
09,27,m,6,14,True,1.37,human,a,16
09,27,m,6,15,True,1.0949,human,a,36
09,27,m,6,16,True,5.4085,primate,l,36
09,27,m,6,17,True,1.4088,human,a,36
09,27,m,6,18,True,2.9759,primate,l,16
09,27,m,6,19,True,3.485,primate,l,16
09,27,m,6,20,True,2.7873,primate,l,36
09,27,m,6,21,True,0.6431,human,a,16
09,27,m,6,22,True,3.6927,primate,l,36
09,27,m,6,23,False,2.901,human,l,36
09,27,m,6,24,True,1.6283,primate,l,8
09,27,m,6,25,True,0.7435,human,a,16
09,27,m,6,26,True,1.3769,human,a,36
09,27,m,6,27,True,3.4529,primate,l,36
09,27,m,6,28,True,3.5402,primate,l,36
09,27,m,6,29,True,1.5911,primate,l,8
09,27,m,6,30,True,2.0561,primate,l,16
09,27,m,6,31,True,0.973,human,a,8
09,27,m,6,32,True,0.6969,human,a,16
09,27,m,6,33,True,0.7069,human,a,8
09,27,m,6,34,True,1.4182,primate,l,8
09,27,m,6,35,True,0.9996,human,a,36
09,27,m,6,36,True,2.3487,primate,l,16
09,27,m,6,37,True,3.3604,primate,l,36
09,27,m,6,38,True,0.9485,human,a,8
09,27,m,6,39,True,1.7913,primate,l,8
09,27,m,6,40,True,4.222,primate,l,36
09,27,m,6,41,True,0.6698,human,a,16
09,27,m,6,42,True,3.459,primate,l,16
09,27,m,6,43,True,4.8869,primate,l,16
09,27,m,6,44,True,5.1534,primate,l,36
09,27,m,6,45,True,0.7267,human,a,36
09,27,m,7,1,True,1.1128,human,a,36
09,27,m,7,2,True,1.1737,primate,l,8
09,27,m,7,3,True,0.8823,human,a,36
09,27,m,7,4,True,2.2982,primate,l,36
09,27,m,7,5,True,0.7352,human,a,36
09,27,m,7,6,True,2.9417,primate,l,16
09,27,m,7,7,True,1.5806,human,a,8
09,27,m,7,8,True,2.7361,human,a,36
09,27,m,7,9,True,0.2217,human,a,36
09,27,m,7,10,True,1.8892,human,a,36
09,27,m,7,11,True,2.0161,primate,l,8
09,27,m,7,12,True,2.7807,human,a,16
09,27,m,7,13,True,2.8057,primate,l,16
09,27,m,7,14,True,2.7148,primate,l,16
09,27,m,7,15,True,1.6788,human,a,16
09,27,m,7,16,True,1.271,human,a,8
09,27,m,7,17,True,2.6393,human,a,36
09,27,m,7,18,True,2.5929,primate,l,16
09,27,m,7,19,True,1.568,primate,l,8
09,27,m,7,20,True,3.2671,primate,l,36
09,27,m,7,21,True,0.8369,human,a,36
09,27,m,7,22,True,1.6009,primate,l,8
09,27,m,7,23,True,2.1191,primate,l,16
09,27,m,7,24,True,2.8447,primate,l,36
09,27,m,7,25,True,1.8308,primate,l,16
09,27,m,7,26,True,1.1079,primate,l,8
09,27,m,7,27,True,2.0721,primate,l,16
09,27,m,7,28,True,0.882,primate,l,8
09,27,m,7,29,True,2.4735,primate,l,16
09,27,m,7,30,True,0.6942,human,a,36
09,27,m,7,31,True,0.7146,primate,l,8
09,27,m,7,32,True,0.7753,human,a,36
09,27,m,7,33,True,0.7832,primate,l,8
09,27,m,7,34,True,1.0728,primate,l,8
09,27,m,7,35,True,0.7865,human,a,16
09,27,m,7,36,True,0.6653,human,a,16
09,27,m,7,37,True,1.2761,primate,l,16
09,27,m,7,38,True,1.7005,primate,l,36
09,27,m,7,39,True,1.2137,primate,l,8
09,27,m,7,40,True,0.7681,human,a,16
09,27,m,7,41,True,1.7382,primate,l,8
09,27,m,7,42,True,1.0501,primate,l,8
09,27,m,7,43,True,3.7324,primate,l,36
09,27,m,7,44,True,1.0946,primate,l,8
09,27,m,7,45,True,2.0234,primate,l,16
09,27,m,8,1,False,8.7532,primate,a,36
09,27,m,8,2,True,1.4724,primate,l,8
09,27,m,8,3,True,1.1675,human,a,8
09,27,m,8,4,True,2.7124,primate,l,36
09,27,m,8,5,True,0.7681,human,a,36
09,27,m,8,6,True,1.1309,human,a,8
09,27,m,8,7,True,1.2838,human,a,36
09,27,m,8,8,True,1.6888,primate,l,16
09,27,m,8,9,True,0.7749,human,a,8
09,27,m,8,10,True,1.9538,primate,l,36
09,27,m,8,11,True,2.3333,primate,l,36
09,27,m,8,12,True,1.7029,primate,l,16
09,27,m,8,13,True,2.4365,primate,l,36
09,27,m,8,14,True,0.8755,human,a,8
09,27,m,8,15,True,4.9305,primate,l,36
09,27,m,8,16,True,0.6139,human,a,16
09,27,m,8,17,True,0.5329,human,a,16
09,27,m,8,18,True,1.8009,primate,l,8
09,27,m,8,19,True,3.9495,primate,l,16
09,27,m,8,20,True,0.9777,human,a,36
09,27,m,8,21,True,2.4654,primate,l,16
09,27,m,8,22,True,3.3101,primate,l,16
09,27,m,8,23,True,1.5404,primate,l,8
09,27,m,8,24,True,1.1452,human,a,36
09,27,m,8,25,False,1.4736,primate,a,16
09,27,m,8,26,True,2.5452,primate,l,36
09,27,m,8,27,True,0.8949,human,a,36
09,27,m,8,28,True,1.8425,primate,l,8
09,27,m,8,29,True,2.1064,primate,l,16
09,27,m,8,30,True,2.3298,primate,l,36
09,27,m,8,31,True,1.856,primate,l,8
09,27,m,8,32,True,0.7911,human,a,16
09,27,m,8,33,True,2.244,primate,l,8
09,27,m,8,34,True,0.8035,human,a,8
09,27,m,8,35,True,0.6844,human,a,8
09,27,m,8,36,True,0.7038,human,a,8
09,27,m,8,37,True,2.4328,primate,l,8
09,27,m,8,38,True,0.7895,human,a,16
09,27,m,8,39,True,3.5762,primate,l,16
09,27,m,8,40,True,2.221,primate,l,8
09,27,m,8,41,True,1.5343,human,a,8
09,27,m,8,42,True,7.0972,primate,l,16
09,27,m,8,43,True,8.844,primate,l,8
09,27,m,8,44,False,5.4158,primate,a,36
09,27,m,8,45,True,1.1512,primate,l,8
